city,timestamp,temperature,season
New York,2010-05-07,13.834700735100544,spring
New York,2010-05-08,3.1863285235926075,spring
New York,2010-05-09,13.979573701429612,spring
New York,2010-05-10,18.819803622315508,spring
New York,2010-05-11,9.624671991351185,spring
New York,2010-05-12,6.2771887234620936,spring
New York,2010-05-13,11.577723564466218,spring
New York,2010-05-14,13.897645846305494,spring
New York,2010-05-15,13.061853962449415,spring
New York,2010-05-16,11.314650688196682,spring
New York,2010-05-17,10.796347690698633,spring
New York,2010-05-18,12.471486330193553,spring
New York,2010-05-19,10.258979202850213,spring
New York,2010-05-20,0.774147914991623,spring
New York,2010-05-21,4.956765998515856,spring
New York,2010-05-22,13.328203461902996,spring
New York,2010-05-23,6.629281569881976,spring
New York,2010-05-24,8.863394854446264,spring
New York,2010-05-25,12.144028756141449,spring
New York,2010-05-26,13.12212725811621,spring
New York,2010-05-27,19.985795473789786,spring
New York,2010-05-28,8.236004145693386,spring
New York,2010-05-29,17.233123225191814,spring
New York,2010-05-30,14.633657098759882,spring
New York,2010-05-31,5.317427737196524,spring
New York,2010-06-01,17.6352467804423,summer
New York,2010-06-02,19.254881901899637,summer
New York,2010-06-03,29.053174567561992,summer
New York,2010-06-04,25.013381847305293,summer
New York,2010-06-05,22.20204711070085,summer
New York,2010-06-06,23.02826948129574,summer
New York,2010-06-07,32.10963790575792,summer
New York,2010-06-08,21.58307241958254,summer
New York,2010-06-09,24.90615580810242,summer
New York,2010-06-10,28.66422604353466,summer
New York,2010-06-11,20.260544664162797,summer
New York,2010-06-12,26.64668407427312,summer
New York,2010-06-13,25.101105587401594,summer
New York,2010-06-14,21.639531214755788,summer
New York,2010-06-15,25.422859519675637,summer
New York,2010-06-16,22.491991252625343,summer
New York,2010-06-17,27.606047642377693,summer
New York,2010-06-18,19.744210234029474,summer
New York,2010-06-19,22.478365814224166,summer
New York,2010-06-20,29.178802683058535,summer
New York,2010-06-21,29.10019053563232,summer
New York,2010-06-22,20.235948239739905,summer
New York,2010-06-23,29.820876960427228,summer
New York,2010-06-24,25.592919617874617,summer
New York,2010-06-25,24.683960023966325,summer
New York,2010-06-26,15.049380494554136,summer
New York,2010-06-27,25.272968035611438,summer
New York,2010-06-28,29.67024667079632,summer
New York,2010-06-29,26.1212856936002,summer
New York,2010-06-30,21.965887909046813,summer
New York,2010-07-01,22.50630321508332,summer
New York,2010-07-02,21.19738266669702,summer
New York,2010-07-03,19.747528559115803,summer
New York,2010-07-04,22.14858097761954,summer
New York,2010-07-05,26.177471890488306,summer
New York,2010-07-06,24.240320406250337,summer
New York,2010-07-07,16.639274928686604,summer
New York,2010-07-08,24.189810556000683,summer
New York,2010-07-09,21.784329268585513,summer
New York,2010-07-10,27.314608396578073,summer
New York,2010-07-11,24.422544663065754,summer
New York,2010-07-12,20.03112383786617,summer
New York,2010-07-13,37.79699033618027,summer
New York,2010-07-14,23.74984225859438,summer
New York,2010-07-15,30.852333906891705,summer
New York,2010-07-16,17.75665783330316,summer
New York,2010-07-17,32.13886095897779,summer
New York,2010-07-18,35.14527157634534,summer
New York,2010-07-19,22.44385802501853,summer
New York,2010-07-20,16.82456072135124,summer
New York,2010-07-21,21.470448683081006,summer
New York,2010-07-22,28.2356805225945,summer
New York,2010-07-23,21.561285254576195,summer
New York,2010-07-24,28.83755355944755,summer
New York,2010-07-25,26.982934901491134,summer
New York,2010-07-26,17.40559903969523,summer
New York,2010-07-27,34.91420215792783,summer
New York,2010-07-28,23.52773960924561,summer
New York,2010-07-29,33.49951987647906,summer
New York,2010-07-30,27.391754829085983,summer
New York,2010-07-31,24.718833503592073,summer
New York,2010-08-01,20.901478012707102,summer
New York,2010-08-02,25.743668579932333,summer
New York,2010-08-03,29.41481483651108,summer
New York,2010-08-04,28.582855019195357,summer
New York,2010-08-05,26.586632898430054,summer
New York,2010-08-06,27.102737339671908,summer
New York,2010-08-07,20.573417842796463,summer
New York,2010-08-08,30.44005054027187,summer
New York,2010-08-09,28.889693692057246,summer
New York,2010-08-10,12.186866348199603,summer
New York,2010-08-11,20.49921323596069,summer
New York,2010-08-12,25.54697206316381,summer
New York,2010-08-13,30.855061620836743,summer
New York,2010-08-14,28.72051288722547,summer
New York,2010-08-15,16.198884638588996,summer
New York,2010-08-16,26.892362036120304,summer
New York,2010-08-17,21.599124226133558,summer
New York,2010-08-18,24.609409434158675,summer
New York,2010-08-19,21.63425547453879,summer
New York,2010-08-20,34.70782338316701,summer
New York,2010-08-21,24.700564859391935,summer
New York,2010-08-22,14.817537123082126,summer
New York,2010-08-23,29.86149987426636,summer
New York,2010-08-24,26.534478221474398,summer
New York,2010-08-25,27.7516450591481,summer
New York,2010-08-26,26.96172226217666,summer
New York,2010-08-27,27.053434771064452,summer
New York,2010-08-28,19.337197448807053,summer
New York,2010-08-29,17.297817691169108,summer
New York,2010-08-30,23.49030721723755,summer
New York,2010-08-31,25.746513880888315,summer
New York,2010-09-01,16.208568600669956,autumn
New York,2010-09-02,15.643591900259592,autumn
New York,2010-09-03,28.98878313086327,autumn
New York,2010-09-04,17.315335581783884,autumn
New York,2010-09-05,13.082109031619291,autumn
New York,2010-09-06,20.424581009746316,autumn
New York,2010-09-07,12.14996219202795,autumn
New York,2010-09-08,17.04353033999957,autumn
New York,2010-09-09,19.268200219562573,autumn
New York,2010-09-10,13.395333010319018,autumn
New York,2010-09-11,12.294576549008543,autumn
New York,2010-09-12,11.827853400847582,autumn
New York,2010-09-13,19.68302463822592,autumn
New York,2010-09-14,12.581672108605677,autumn
New York,2010-09-15,12.99018474534997,autumn
New York,2010-09-16,13.690433503745513,autumn
New York,2010-09-17,12.56633482253311,autumn
New York,2010-09-18,24.345189333664358,autumn
New York,2010-09-19,20.484477535008377,autumn
New York,2010-09-20,13.447979286210142,autumn
New York,2010-09-21,25.480179701962577,autumn
New York,2010-09-22,15.72078826573955,autumn
New York,2010-09-23,12.13079353197004,autumn
New York,2010-09-24,18.834687274198416,autumn
New York,2010-09-25,13.952483857831107,autumn
New York,2010-09-26,23.72464327963147,autumn
New York,2010-09-27,14.956391547254958,autumn
New York,2010-09-28,24.83726979811885,autumn
New York,2010-09-29,9.840256989418382,autumn
New York,2010-09-30,16.301992046651495,autumn
New York,2010-10-01,18.76411711255595,autumn
New York,2010-10-02,14.455768893516078,autumn
New York,2010-10-03,2.094636290844143,autumn
New York,2010-10-04,12.917602780596816,autumn
New York,2010-10-05,13.304019198657011,autumn
New York,2010-10-06,24.566962688412055,autumn
New York,2010-10-07,15.584936249134632,autumn
New York,2010-10-08,22.119623422210786,autumn
New York,2010-10-09,21.384617827188627,autumn
New York,2010-10-10,16.90284187188807,autumn
New York,2010-10-11,5.953518667520557,autumn
New York,2010-10-12,29.76635929805679,autumn
New York,2010-10-13,15.669646641015914,autumn
New York,2010-10-14,15.12655591440551,autumn
New York,2010-10-15,12.816941492919694,autumn
New York,2010-10-16,17.664145158582,autumn
New York,2010-10-17,13.783944155432039,autumn
New York,2010-10-18,21.971006950494598,autumn
New York,2010-10-19,23.26216664278448,autumn
New York,2010-10-20,14.983597206807024,autumn
New York,2010-10-21,11.134039707411585,autumn
New York,2010-10-22,21.190950756701966,autumn
New York,2010-10-23,8.089243759598018,autumn
New York,2010-10-24,15.50575809511762,autumn
New York,2010-10-25,8.881016279613608,autumn
New York,2010-10-26,15.048582409845643,autumn
New York,2010-10-27,17.476407913996137,autumn
New York,2010-10-28,14.25484378072965,autumn
New York,2010-10-29,18.081714851290705,autumn
New York,2010-10-30,18.904577339635562,autumn
New York,2010-10-31,16.704955100278266,autumn
New York,2010-11-01,15.029692214729168,autumn
New York,2010-11-02,12.567182345409645,autumn
New York,2010-11-03,23.20134737831826,autumn
New York,2010-11-04,17.648377975308055,autumn
New York,2010-11-05,15.754629805706582,autumn
New York,2010-11-06,15.03485208139836,autumn
New York,2010-11-07,12.28632766662708,autumn
New York,2010-11-08,12.391191066157033,autumn
New York,2010-11-09,13.490915257156674,autumn
New York,2010-11-10,23.759396678521234,autumn
New York,2010-11-11,11.075457645018076,autumn
New York,2010-11-12,7.474371473910192,autumn
New York,2010-11-13,23.769894581130664,autumn
New York,2010-11-14,4.8931898731573025,autumn
New York,2010-11-15,20.60304742185678,autumn
New York,2010-11-16,14.116214730546226,autumn
New York,2010-11-17,15.492583716335814,autumn
New York,2010-11-18,12.298883009893258,autumn
New York,2010-11-19,18.125523926098026,autumn
New York,2010-11-20,12.471310271780935,autumn
New York,2010-11-21,8.47304743900284,autumn
New York,2010-11-22,14.831243169776489,autumn
New York,2010-11-23,17.850316843236154,autumn
New York,2010-11-24,11.408560782766493,autumn
New York,2010-11-25,12.049563434394468,autumn
New York,2010-11-26,9.743667123925704,autumn
New York,2010-11-27,21.100702023898734,autumn
New York,2010-11-28,16.79146515919336,autumn
New York,2010-11-29,9.145043837750622,autumn
New York,2010-11-30,19.72625110382324,autumn
New York,2010-12-01,1.822239240824342,winter
New York,2010-12-02,-1.0657585525693525,winter
New York,2010-12-03,6.714765505402126,winter
New York,2010-12-04,2.8540640882288635,winter
New York,2010-12-05,-8.054244037063778,winter
New York,2010-12-06,-0.4930214449570165,winter
New York,2010-12-07,-9.226907397938433,winter
New York,2010-12-08,-4.005543960739563,winter
New York,2010-12-09,10.242954150586472,winter
New York,2010-12-10,0.3071863760259048,winter
New York,2010-12-11,4.2473941072682475,winter
New York,2010-12-12,3.4329578871601067,winter
New York,2010-12-13,-9.293505767740742,winter
New York,2010-12-14,7.709797242935111,winter
New York,2010-12-15,8.998307766901805,winter
New York,2010-12-16,-7.2146369057509006,winter
New York,2010-12-17,-0.37900193042984137,winter
New York,2010-12-18,7.4241169218944725,winter
New York,2010-12-19,-5.8199340053452655,winter
New York,2010-12-20,6.293374159159,winter
New York,2010-12-21,7.800829359340976,winter
New York,2010-12-22,4.846744907730121,winter
New York,2010-12-23,3.3979002273886487,winter
New York,2010-12-24,10.933823581242164,winter
New York,2010-12-25,1.0360521322149518,winter
New York,2010-12-26,1.6023368093965342,winter
New York,2010-12-27,1.0953733592174626,winter
New York,2010-12-28,0.6765642334757962,winter
New York,2010-12-29,0.4440566174253346,winter
New York,2010-12-30,7.3627547569817375,winter
New York,2010-12-31,-4.621153321406674,winter
New York,2011-01-01,-2.28338024568244,winter
New York,2011-01-02,11.335458843160692,winter
New York,2011-01-03,-8.003033605414956,winter
New York,2011-01-04,-5.274281367432321,winter
New York,2011-01-05,-4.496022927343322,winter
New York,2011-01-06,-1.192147363877036,winter
New York,2011-01-07,6.2732265285540825,winter
New York,2011-01-08,0.6073765456937519,winter
New York,2011-01-09,0.3698674792179785,winter
New York,2011-01-10,6.5611018552567835,winter
New York,2011-01-11,0.6318480521081448,winter
New York,2011-01-12,6.544997040985297,winter
New York,2011-01-13,1.5426854478721066,winter
New York,2011-01-14,-7.491843251494336,winter
New York,2011-01-15,3.0272406400579435,winter
New York,2011-01-16,1.287429328083298,winter
New York,2011-01-17,2.481341871499239,winter
New York,2011-01-18,4.457683392500996,winter
New York,2011-01-19,2.449807160445769,winter
New York,2011-01-20,-1.8373903315170836,winter
New York,2011-01-21,-2.7915410833399505,winter
New York,2011-01-22,0.941393713658132,winter
New York,2011-01-23,1.676231042010584,winter
New York,2011-01-24,0.05013147276332967,winter
New York,2011-01-25,-4.555239207652021,winter
New York,2011-01-26,-4.269662736512275,winter
New York,2011-01-27,1.280498409043957,winter
New York,2011-01-28,1.9056033105835402,winter
New York,2011-01-29,-6.10681131517612,winter
New York,2011-01-30,-1.5872618008883337,winter
New York,2011-01-31,-1.04301588845759,winter
New York,2011-02-01,-4.359270800827721,winter
New York,2011-02-02,2.131843466382897,winter
New York,2011-02-03,2.1714279408279586,winter
New York,2011-02-04,7.5708519568870445,winter
New York,2011-02-05,-9.548788279915904,winter
New York,2011-02-06,2.952453372091781,winter
New York,2011-02-07,-2.258233040314404,winter
New York,2011-02-08,1.2091577740403423,winter
New York,2011-02-09,-5.345067019458167,winter
New York,2011-02-10,-2.921908586559579,winter
New York,2011-02-11,-5.9320003130547345,winter
New York,2011-02-12,-2.5439442499072977,winter
New York,2011-02-13,3.97404185472286,winter
New York,2011-02-14,4.825777108579946,winter
New York,2011-02-15,3.6880345138982262,winter
New York,2011-02-16,-10.047795167741677,winter
New York,2011-02-17,-6.298735535473201,winter
New York,2011-02-18,2.70876338190703,winter
New York,2011-02-19,-6.1902127023388465,winter
New York,2011-02-20,-1.144971463779239,winter
New York,2011-02-21,13.057523089248901,winter
New York,2011-02-22,-1.1016307504435525,winter
New York,2011-02-23,7.735900753027305,winter
New York,2011-02-24,-1.6033050234311255,winter
New York,2011-02-25,-0.9864043780490206,winter
New York,2011-02-26,-1.0993233297534837,winter
New York,2011-02-27,-2.145924792200793,winter
New York,2011-02-28,-7.944724916954077,winter
New York,2011-03-01,4.323186242145151,spring
New York,2011-03-02,10.516373682241436,spring
New York,2011-03-03,7.496082299840083,spring
New York,2011-03-04,4.605912220935676,spring
New York,2011-03-05,18.47046229905523,spring
New York,2011-03-06,2.9847615839373285,spring
New York,2011-03-07,1.6423397256271932,spring
New York,2011-03-08,19.591534292543418,spring
New York,2011-03-09,5.162869278575643,spring
New York,2011-03-10,3.7895193665613403,spring
New York,2011-03-11,11.336202524872842,spring
New York,2011-03-12,5.262259892653441,spring
New York,2011-03-13,18.020625683812327,spring
New York,2011-03-14,11.333101103070863,spring
New York,2011-03-15,7.344982378131598,spring
New York,2011-03-16,17.534455748504357,spring
New York,2011-03-17,12.245169116235102,spring
New York,2011-03-18,20.177610127607178,spring
New York,2011-03-19,18.780056247613484,spring
New York,2011-03-20,24.500413457042804,spring
New York,2011-03-21,9.941063204509685,spring
New York,2011-03-22,12.839876258868275,spring
New York,2011-03-23,8.431237059729108,spring
New York,2011-03-24,5.235967075690343,spring
New York,2011-03-25,12.866629368074413,spring
New York,2011-03-26,10.972025127601768,spring
New York,2011-03-27,5.57501344154104,spring
New York,2011-03-28,11.45702509449216,spring
New York,2011-03-29,14.42608744722409,spring
New York,2011-03-30,16.501842780260194,spring
New York,2011-03-31,17.325921360145664,spring
New York,2011-04-01,10.023212182100679,spring
New York,2011-04-02,9.399815065846255,spring
New York,2011-04-03,11.25097417559298,spring
New York,2011-04-04,9.30037281161187,spring
New York,2011-04-05,19.503785281991313,spring
New York,2011-04-06,8.806841630429508,spring
New York,2011-04-07,13.227716700662132,spring
New York,2011-04-08,4.628415802234532,spring
New York,2011-04-09,14.020218264829474,spring
New York,2011-04-10,2.19197593975354,spring
New York,2011-04-11,2.9066561838837246,spring
New York,2011-04-12,21.41794322411109,spring
New York,2011-04-13,7.072996168555799,spring
New York,2011-04-14,4.264361308503704,spring
New York,2011-04-15,17.33951837829963,spring
New York,2011-04-16,8.279106086712641,spring
New York,2011-04-17,13.34002893409404,spring
New York,2011-04-18,8.473088518862406,spring
New York,2011-04-19,3.7500832374863835,spring
New York,2011-04-20,8.08152530729006,spring
New York,2011-04-21,8.919529081534808,spring
New York,2011-04-22,16.34748422876466,spring
New York,2011-04-23,10.732409561604372,spring
New York,2011-04-24,8.702564474702418,spring
New York,2011-04-25,10.650575692907596,spring
New York,2011-04-26,16.05611968272456,spring
New York,2011-04-27,7.137251052392313,spring
New York,2011-04-28,4.436345634465617,spring
New York,2011-04-29,13.975482802189006,spring
New York,2011-04-30,9.942224932067914,spring
New York,2011-05-01,10.25576239957019,spring
New York,2011-05-02,10.256007395924984,spring
New York,2011-05-03,7.618776911378058,spring
New York,2011-05-04,15.3652808412318,spring
New York,2011-05-05,6.226655308806896,spring
New York,2011-05-06,17.374820104925327,spring
New York,2011-05-07,10.301378378928144,spring
New York,2011-05-08,2.873256916366931,spring
New York,2011-05-09,6.606473383927602,spring
New York,2011-05-10,7.260249502543948,spring
New York,2011-05-11,8.598587546861454,spring
New York,2011-05-12,9.760065589841343,spring
New York,2011-05-13,9.834286655464021,spring
New York,2011-05-14,4.873735317012785,spring
New York,2011-05-15,2.1282242246225582,spring
New York,2011-05-16,11.831086790217222,spring
New York,2011-05-17,10.856647526739692,spring
New York,2011-05-18,12.31722662940554,spring
New York,2011-05-19,6.56437184157029,spring
New York,2011-05-20,-2.524384534235109,spring
New York,2011-05-21,15.354374916958328,spring
New York,2011-05-22,9.507021754043121,spring
New York,2011-05-23,13.962702081933749,spring
New York,2011-05-24,9.17555868330086,spring
New York,2011-05-25,12.941726451775047,spring
New York,2011-05-26,20.051713621073347,spring
New York,2011-05-27,10.16633704688361,spring
New York,2011-05-28,3.160316063061044,spring
New York,2011-05-29,14.324459427888067,spring
New York,2011-05-30,5.7869968324854435,spring
New York,2011-05-31,19.365952668428882,spring
New York,2011-06-01,19.79403392821521,summer
New York,2011-06-02,32.524761418077674,summer
New York,2011-06-03,33.80225031418723,summer
New York,2011-06-04,30.820357606658664,summer
New York,2011-06-05,23.765156937971582,summer
New York,2011-06-06,20.406129156032566,summer
New York,2011-06-07,25.78263081687495,summer
New York,2011-06-08,18.36878616035417,summer
New York,2011-06-09,30.833513085658,summer
New York,2011-06-10,25.936024351734122,summer
New York,2011-06-11,34.47193013148635,summer
New York,2011-06-12,29.630041198957915,summer
New York,2011-06-13,25.3928196831777,summer
New York,2011-06-14,19.27126960013429,summer
New York,2011-06-15,21.809656379561687,summer
New York,2011-06-16,15.97596516428938,summer
New York,2011-06-17,23.59654642996071,summer
New York,2011-06-18,22.641045866938626,summer
New York,2011-06-19,32.972761131284585,summer
New York,2011-06-20,12.278082876024076,summer
New York,2011-06-21,33.19291908923114,summer
New York,2011-06-22,25.088909665807588,summer
New York,2011-06-23,26.84437903975343,summer
New York,2011-06-24,32.33561786491017,summer
New York,2011-06-25,25.218820094042925,summer
New York,2011-06-26,25.490934857978857,summer
New York,2011-06-27,23.643078647326053,summer
New York,2011-06-28,27.819295608675596,summer
New York,2011-06-29,23.089410524113568,summer
New York,2011-06-30,27.550988577511433,summer
New York,2011-07-01,24.186648247468554,summer
New York,2011-07-02,22.26484630436655,summer
New York,2011-07-03,26.522077682513505,summer
New York,2011-07-04,28.186854308630437,summer
New York,2011-07-05,21.290982976872428,summer
New York,2011-07-06,27.464063476417625,summer
New York,2011-07-07,26.927704734149035,summer
New York,2011-07-08,31.093749667372578,summer
New York,2011-07-09,23.48000301987328,summer
New York,2011-07-10,26.166474339446346,summer
New York,2011-07-11,25.281984469522325,summer
New York,2011-07-12,23.807757970081216,summer
New York,2011-07-13,21.67870888056555,summer
New York,2011-07-14,18.41037344829171,summer
New York,2011-07-15,23.463538463045875,summer
New York,2011-07-16,25.003653067647015,summer
New York,2011-07-17,26.75221200093153,summer
New York,2011-07-18,19.923137210310408,summer
New York,2011-07-19,21.164309464803768,summer
New York,2011-07-20,26.04834644214407,summer
New York,2011-07-21,27.87318414346033,summer
New York,2011-07-22,16.558893916666594,summer
New York,2011-07-23,26.115466362189522,summer
New York,2011-07-24,19.537940104560388,summer
New York,2011-07-25,22.657019505095725,summer
New York,2011-07-26,30.589501838175284,summer
New York,2011-07-27,21.528850475601875,summer
New York,2011-07-28,18.555298157667185,summer
New York,2011-07-29,23.08942406309598,summer
New York,2011-07-30,31.413126805372848,summer
New York,2011-07-31,27.374448387325803,summer
New York,2011-08-01,19.556396245528415,summer
New York,2011-08-02,24.848307081006173,summer
New York,2011-08-03,17.96602871265533,summer
New York,2011-08-04,25.7121102080922,summer
New York,2011-08-05,30.00425800947911,summer
New York,2011-08-06,20.29047599646075,summer
New York,2011-08-07,27.33669075782015,summer
New York,2011-08-08,24.85615430682774,summer
New York,2011-08-09,32.85075290495579,summer
New York,2011-08-10,22.950628004335652,summer
New York,2011-08-11,29.810385402292493,summer
New York,2011-08-12,25.065075241928568,summer
New York,2011-08-13,20.783902937105996,summer
New York,2011-08-14,24.85882322899713,summer
New York,2011-08-15,17.74158559227422,summer
New York,2011-08-16,15.198964290807735,summer
New York,2011-08-17,22.63633574228638,summer
New York,2011-08-18,28.557069961225157,summer
New York,2011-08-19,23.55753777523959,summer
New York,2011-08-20,23.87210993987572,summer
New York,2011-08-21,25.5441591557798,summer
New York,2011-08-22,18.958763952136387,summer
New York,2011-08-23,27.709508757933392,summer
New York,2011-08-24,20.58850084895002,summer
New York,2011-08-25,16.72255876206294,summer
New York,2011-08-26,22.476011124754525,summer
New York,2011-08-27,23.811302520215495,summer
New York,2011-08-28,24.888971522033625,summer
New York,2011-08-29,24.64838528883405,summer
New York,2011-08-30,19.037671822344866,summer
New York,2011-08-31,23.296309169864184,summer
New York,2011-09-01,12.049748700500242,autumn
New York,2011-09-02,14.564630879155734,autumn
New York,2011-09-03,8.194719859627819,autumn
New York,2011-09-04,12.154087205177856,autumn
New York,2011-09-05,3.7240915993820045,autumn
New York,2011-09-06,15.733630196728999,autumn
New York,2011-09-07,15.458196750881159,autumn
New York,2011-09-08,18.182854771658278,autumn
New York,2011-09-09,24.547281879638064,autumn
New York,2011-09-10,13.179621626957541,autumn
New York,2011-09-11,9.419772899030283,autumn
New York,2011-09-12,28.18397420452883,autumn
New York,2011-09-13,23.02485004313547,autumn
New York,2011-09-14,10.544309913035871,autumn
New York,2011-09-15,21.50891308383647,autumn
New York,2011-09-16,18.727315967228268,autumn
New York,2011-09-17,15.719549189802834,autumn
New York,2011-09-18,6.0186729405923955,autumn
New York,2011-09-19,1.6431002463871747,autumn
New York,2011-09-20,19.61892503545008,autumn
New York,2011-09-21,11.837777598304843,autumn
New York,2011-09-22,12.896748780029974,autumn
New York,2011-09-23,13.688568564329135,autumn
New York,2011-09-24,9.647815122068716,autumn
New York,2011-09-25,6.66782638763849,autumn
New York,2011-09-26,21.541023181977796,autumn
New York,2011-09-27,18.654146119016005,autumn
New York,2011-09-28,8.028998141679615,autumn
New York,2011-09-29,18.41638262439904,autumn
New York,2011-09-30,6.351593466806184,autumn
New York,2011-10-01,5.69287112432741,autumn
New York,2011-10-02,11.708702053851432,autumn
New York,2011-10-03,23.236292661128164,autumn
New York,2011-10-04,7.277290785442466,autumn
New York,2011-10-05,13.378607429823159,autumn
New York,2011-10-06,14.598244051113891,autumn
New York,2011-10-07,14.688604209176138,autumn
New York,2011-10-08,12.095150075494633,autumn
New York,2011-10-09,20.671264238319797,autumn
New York,2011-10-10,6.261412216955511,autumn
New York,2011-10-11,22.748362121985224,autumn
New York,2011-10-12,11.283966957237869,autumn
New York,2011-10-13,18.966086204611617,autumn
