city,timestamp,temperature,season
New York,2010-03-26,5.992972731900345,spring
New York,2010-03-27,9.119074799168606,spring
New York,2010-03-28,6.7021372270091,spring
New York,2010-03-29,12.62347602410898,spring
New York,2010-03-30,19.29563697567045,spring
New York,2010-03-31,1.2085540182879417,spring
New York,2010-04-01,4.468435740959212,spring
New York,2010-04-02,15.83801756394933,spring
New York,2010-04-03,1.2684941976593544,spring
New York,2010-04-04,19.992005845528887,spring
New York,2010-04-05,10.97453917074627,spring
New York,2010-04-06,14.541271007179878,spring
New York,2010-04-07,7.000048779950657,spring
New York,2010-04-08,6.784781668246549,spring
New York,2010-04-09,11.854006433611719,spring
New York,2010-04-10,15.281689008957665,spring
New York,2010-04-11,6.488105820278345,spring
New York,2010-04-12,9.090475894852466,spring
New York,2010-04-13,14.530686385526028,spring
New York,2010-04-14,9.124286268308266,spring
New York,2010-04-15,13.177586577075125,spring
New York,2010-04-16,12.003231504997567,spring
New York,2010-04-17,10.099279603264042,spring
New York,2010-04-18,4.029746048276638,spring
New York,2010-04-19,4.1862056566462345,spring
New York,2010-04-20,12.025794692442064,spring
New York,2010-04-21,1.4475602868623316,spring
New York,2010-04-22,11.055630752047684,spring
New York,2010-04-23,11.471940609690439,spring
New York,2010-04-24,18.184445004369827,spring
New York,2010-04-25,5.86104713136618,spring
New York,2010-04-26,-0.39809030716354554,spring
New York,2010-04-27,7.123526265156648,spring
New York,2010-04-28,3.005527912867063,spring
New York,2010-04-29,8.731615011093302,spring
New York,2010-04-30,5.943730740792449,spring
New York,2010-05-01,9.30504340968107,spring
New York,2010-05-02,9.866343296988727,spring
New York,2010-05-03,10.07349675334699,spring
New York,2010-05-04,6.663832616602927,spring
New York,2010-05-05,17.42288387249625,spring
New York,2010-05-06,11.63318079001617,spring
New York,2010-05-07,7.771408045334642,spring
New York,2010-05-08,10.34857846916942,spring
New York,2010-05-09,23.879070277373152,spring
New York,2010-05-10,11.172378211753367,spring
New York,2010-05-11,6.830134598031128,spring
New York,2010-05-12,4.285380667427367,spring
New York,2010-05-13,6.584915979926182,spring
New York,2010-05-14,11.677116861761833,spring
New York,2010-05-15,6.31486487649654,spring
New York,2010-05-16,-1.99300839173995,spring
New York,2010-05-17,8.03796426646103,spring
New York,2010-05-18,9.371566538029555,spring
New York,2010-05-19,9.085022987914773,spring
New York,2010-05-20,11.587900043420724,spring
New York,2010-05-21,11.624235058196621,spring
New York,2010-05-22,-0.32148188419242274,spring
New York,2010-05-23,11.67108946843056,spring
New York,2010-05-24,10.517399308344338,spring
New York,2010-05-25,12.883090033398386,spring
New York,2010-05-26,8.146630443705003,spring
New York,2010-05-27,11.847647259626283,spring
New York,2010-05-28,8.328074151958502,spring
New York,2010-05-29,3.765385955115871,spring
New York,2010-05-30,14.066084269175297,spring
New York,2010-05-31,1.8585025780038533,spring
New York,2010-06-01,22.586878071472892,summer
New York,2010-06-02,26.812615033416773,summer
New York,2010-06-03,20.3623841989242,summer
New York,2010-06-04,21.58321507335329,summer
New York,2010-06-05,22.81752015240203,summer
New York,2010-06-06,26.11668682153058,summer
New York,2010-06-07,24.817654997419737,summer
New York,2010-06-08,25.067965564412898,summer
New York,2010-06-09,22.050970503060785,summer
New York,2010-06-10,26.67522083247487,summer
New York,2010-06-11,15.957776843277777,summer
New York,2010-06-12,28.05699379936542,summer
New York,2010-06-13,22.404437259711557,summer
New York,2010-06-14,28.367364361926427,summer
New York,2010-06-15,29.911177604694995,summer
New York,2010-06-16,24.42578722015836,summer
New York,2010-06-17,28.22404374997183,summer
New York,2010-06-18,27.67892046868207,summer
New York,2010-06-19,28.148593201219345,summer
New York,2010-06-20,34.10749274242786,summer
New York,2010-06-21,28.983135771402026,summer
New York,2010-06-22,20.454480225746256,summer
New York,2010-06-23,22.252171473164957,summer
New York,2010-06-24,23.338484493132064,summer
New York,2010-06-25,23.811487232923216,summer
New York,2010-06-26,21.229931159602334,summer
New York,2010-06-27,26.09496120853591,summer
New York,2010-06-28,23.419283742995788,summer
New York,2010-06-29,27.911235541363624,summer
New York,2010-06-30,26.66529679834322,summer
New York,2010-07-01,27.53080830777829,summer
New York,2010-07-02,20.22226705711994,summer
New York,2010-07-03,24.000934893426276,summer
New York,2010-07-04,26.469573367349142,summer
New York,2010-07-05,29.24362175525093,summer
New York,2010-07-06,27.100486897363695,summer
New York,2010-07-07,25.064258106955414,summer
New York,2010-07-08,19.381798317637987,summer
New York,2010-07-09,25.314606889012317,summer
New York,2010-07-10,28.644638700129534,summer
New York,2010-07-11,24.817709018393714,summer
New York,2010-07-12,34.101884001960464,summer
New York,2010-07-13,23.79663427994812,summer
New York,2010-07-14,28.897886943152194,summer
New York,2010-07-15,20.62358955766774,summer
New York,2010-07-16,23.37994201395213,summer
New York,2010-07-17,27.41624339426227,summer
New York,2010-07-18,28.09947161719056,summer
New York,2010-07-19,31.486538639078788,summer
New York,2010-07-20,22.73781828166857,summer
New York,2010-07-21,38.96844539899949,summer
New York,2010-07-22,21.313067307358722,summer
New York,2010-07-23,26.175349869169686,summer
New York,2010-07-24,20.08328914745273,summer
New York,2010-07-25,29.902013347268863,summer
New York,2010-07-26,28.22454779585281,summer
New York,2010-07-27,28.40806464187674,summer
New York,2010-07-28,28.178244820951203,summer
New York,2010-07-29,26.15031756049975,summer
New York,2010-07-30,19.250685169106433,summer
New York,2010-07-31,26.36996100219036,summer
New York,2010-08-01,23.632964296246058,summer
New York,2010-08-02,22.90642673209941,summer
New York,2010-08-03,26.21482296179575,summer
New York,2010-08-04,30.244876344310413,summer
New York,2010-08-05,36.135728737137256,summer
New York,2010-08-06,19.725513506123843,summer
New York,2010-08-07,31.688550167097702,summer
New York,2010-08-08,29.227444682759007,summer
New York,2010-08-09,27.968597966540656,summer
New York,2010-08-10,16.30036829666363,summer
New York,2010-08-11,23.48020062896346,summer
New York,2010-08-12,31.008798566027952,summer
New York,2010-08-13,24.23545816457872,summer
New York,2010-08-14,34.64912584134813,summer
New York,2010-08-15,27.427659135339844,summer
New York,2010-08-16,21.982562614229213,summer
New York,2010-08-17,15.750554080084163,summer
New York,2010-08-18,16.99256621589495,summer
New York,2010-08-19,26.412005713358585,summer
New York,2010-08-20,22.65572032686527,summer
New York,2010-08-21,18.656148291445582,summer
New York,2010-08-22,16.31696845847173,summer
New York,2010-08-23,22.557878357516707,summer
New York,2010-08-24,21.693041431472704,summer
New York,2010-08-25,23.167733208958996,summer
New York,2010-08-26,26.2387189232092,summer
New York,2010-08-27,28.283345623983156,summer
New York,2010-08-28,24.639094210956337,summer
New York,2010-08-29,24.902527880349293,summer
New York,2010-08-30,31.705256695182015,summer
New York,2010-08-31,15.680664144375472,summer
New York,2010-09-01,21.184913934996846,autumn
New York,2010-09-02,8.649460298869059,autumn
New York,2010-09-03,9.729819495121536,autumn
New York,2010-09-04,5.278718881010437,autumn
New York,2010-09-05,8.76877540833586,autumn
New York,2010-09-06,12.725649716722842,autumn
New York,2010-09-07,7.598111805042222,autumn
New York,2010-09-08,11.28737375007273,autumn
New York,2010-09-09,15.486657707917072,autumn
New York,2010-09-10,2.0106770003790153,autumn
New York,2010-09-11,14.70074949293026,autumn
New York,2010-09-12,20.466957948606638,autumn
New York,2010-09-13,12.440575999478302,autumn
New York,2010-09-14,13.49091031967881,autumn
New York,2010-09-15,8.247215482277841,autumn
New York,2010-09-16,11.57956054355808,autumn
New York,2010-09-17,10.178840104428744,autumn
New York,2010-09-18,14.068386394298972,autumn
New York,2010-09-19,16.317066987452428,autumn
New York,2010-09-20,23.79960327075066,autumn
New York,2010-09-21,17.62258882929889,autumn
New York,2010-09-22,20.04373768214424,autumn
New York,2010-09-23,19.46229509726975,autumn
New York,2010-09-24,21.345869181093732,autumn
New York,2010-09-25,14.392839289244726,autumn
New York,2010-09-26,10.026839757159228,autumn
New York,2010-09-27,6.934973608771217,autumn
New York,2010-09-28,11.243748883943708,autumn
New York,2010-09-29,21.76380277369903,autumn
New York,2010-09-30,15.059839055763916,autumn
New York,2010-10-01,15.854261605873564,autumn
New York,2010-10-02,11.726478855463697,autumn
New York,2010-10-03,4.386690634163369,autumn
New York,2010-10-04,20.006488191410394,autumn
New York,2010-10-05,14.498230507566548,autumn
New York,2010-10-06,13.12117957445618,autumn
New York,2010-10-07,20.11116837040541,autumn
New York,2010-10-08,14.426946263362343,autumn
New York,2010-10-09,15.735866571545246,autumn
New York,2010-10-10,11.903057042408493,autumn
New York,2010-10-11,21.774612855081507,autumn
New York,2010-10-12,6.419607628465153,autumn
New York,2010-10-13,8.845236886350609,autumn
New York,2010-10-14,12.875217568003881,autumn
New York,2010-10-15,7.085659396985312,autumn
New York,2010-10-16,15.653249813697375,autumn
New York,2010-10-17,14.84619955690321,autumn
New York,2010-10-18,12.60691565472663,autumn
New York,2010-10-19,13.67562798164453,autumn
New York,2010-10-20,15.214730380476814,autumn
New York,2010-10-21,17.1217914286937,autumn
New York,2010-10-22,12.015503995564185,autumn
New York,2010-10-23,13.569386676366907,autumn
New York,2010-10-24,12.396108817567022,autumn
New York,2010-10-25,12.386043190001725,autumn
New York,2010-10-26,8.479664622806252,autumn
New York,2010-10-27,15.330826453031081,autumn
New York,2010-10-28,16.825099451054705,autumn
New York,2010-10-29,16.76824008953884,autumn
New York,2010-10-30,13.681650701410678,autumn
New York,2010-10-31,7.866044943289175,autumn
New York,2010-11-01,12.172795266746784,autumn
New York,2010-11-02,11.597585769768475,autumn
New York,2010-11-03,7.52592008260346,autumn
New York,2010-11-04,12.40293163546158,autumn
New York,2010-11-05,15.607104221997266,autumn
New York,2010-11-06,19.794462416591585,autumn
New York,2010-11-07,17.500302344067666,autumn
New York,2010-11-08,8.009076170622452,autumn
New York,2010-11-09,10.539340572981807,autumn
New York,2010-11-10,10.72534898947137,autumn
New York,2010-11-11,27.557375850124895,autumn
New York,2010-11-12,14.560211309040325,autumn
New York,2010-11-13,25.033485221007435,autumn
New York,2010-11-14,18.373879837558132,autumn
New York,2010-11-15,12.957609154013983,autumn
New York,2010-11-16,10.186624233794667,autumn
New York,2010-11-17,11.550523099561472,autumn
New York,2010-11-18,19.044716286054722,autumn
New York,2010-11-19,7.485213586506805,autumn
New York,2010-11-20,13.140765348945596,autumn
New York,2010-11-21,13.031155896512479,autumn
New York,2010-11-22,16.475417842759654,autumn
New York,2010-11-23,14.083403170963019,autumn
New York,2010-11-24,11.907526501224005,autumn
New York,2010-11-25,15.172412144585278,autumn
New York,2010-11-26,17.95716053261782,autumn
New York,2010-11-27,3.4354511890872064,autumn
New York,2010-11-28,5.724010794271891,autumn
New York,2010-11-29,15.194887176716872,autumn
New York,2010-11-30,17.9367414368134,autumn
New York,2010-12-01,-2.672266424177116,winter
New York,2010-12-02,6.6436578227103595,winter
New York,2010-12-03,-1.649226937987298,winter
New York,2010-12-04,-5.387810253761383,winter
New York,2010-12-05,4.002658587690658,winter
New York,2010-12-06,5.655062227012598,winter
New York,2010-12-07,-3.9548682175036314,winter
New York,2010-12-08,0.8103405364013987,winter
New York,2010-12-09,-2.4746766027643536,winter
New York,2010-12-10,7.70304031864817,winter
New York,2010-12-11,-0.2397072949492632,winter
New York,2010-12-12,2.1939951741580037,winter
New York,2010-12-13,-10.124598461056324,winter
New York,2010-12-14,8.983279434790845,winter
New York,2010-12-15,-1.0582579638404663,winter
New York,2010-12-16,3.9223978007394584,winter
New York,2010-12-17,1.096836796513304,winter
New York,2010-12-18,-5.3022513623958645,winter
New York,2010-12-19,-2.0038838283161593,winter
New York,2010-12-20,-2.091852109085404,winter
New York,2010-12-21,-3.0202016126831364,winter
New York,2010-12-22,-6.790982023118786,winter
New York,2010-12-23,-7.899934340690489,winter
New York,2010-12-24,7.1207372050159545,winter
New York,2010-12-25,1.468677134964858,winter
New York,2010-12-26,1.3088738451898836,winter
New York,2010-12-27,-0.8361465175289927,winter
New York,2010-12-28,-3.506397197110906,winter
New York,2010-12-29,-0.3292129153295112,winter
New York,2010-12-30,2.2699854576729086,winter
New York,2010-12-31,0.21336111685583947,winter
New York,2011-01-01,1.0712174095156954,winter
New York,2011-01-02,-4.1832694142490485,winter
New York,2011-01-03,-3.9839895802839367,winter
New York,2011-01-04,6.337269671883609,winter
New York,2011-01-05,-10.871438936381427,winter
New York,2011-01-06,1.453519084007018,winter
New York,2011-01-07,1.745829667821054,winter
New York,2011-01-08,-0.44247600897527917,winter
New York,2011-01-09,1.7950525067056997,winter
New York,2011-01-10,3.783682738687795,winter
New York,2011-01-11,1.6859254077856687,winter
New York,2011-01-12,-6.697295610183838,winter
New York,2011-01-13,-1.2132131128803971,winter
New York,2011-01-14,0.357608002404443,winter
New York,2011-01-15,5.0524531214108395,winter
New York,2011-01-16,-3.4632993261506906,winter
New York,2011-01-17,4.980495906813454,winter
New York,2011-01-18,-9.2417554926889,winter
New York,2011-01-19,2.764493109380723,winter
New York,2011-01-20,5.79908683242611,winter
New York,2011-01-21,0.05632421593540763,winter
New York,2011-01-22,4.93353467818216,winter
New York,2011-01-23,-5.221974448060286,winter
New York,2011-01-24,4.5235104964012685,winter
New York,2011-01-25,2.1481255202835308,winter
New York,2011-01-26,3.033952726387268,winter
New York,2011-01-27,0.6898837356501417,winter
New York,2011-01-28,4.7071852010969515,winter
New York,2011-01-29,-1.5035814292185785,winter
New York,2011-01-30,-5.6800462058380194,winter
New York,2011-01-31,-7.4751504050318305,winter
New York,2011-02-01,0.43183541273340403,winter
New York,2011-02-02,3.092755451921732,winter
New York,2011-02-03,2.8952507267811196,winter
New York,2011-02-04,-2.701884150873315,winter
New York,2011-02-05,-1.3464513301826626,winter
New York,2011-02-06,-6.472658881058118,winter
New York,2011-02-07,-0.8945985261249129,winter
New York,2011-02-08,-7.089310364094893,winter
New York,2011-02-09,-0.6695261317489565,winter
New York,2011-02-10,-2.123408116113935,winter
New York,2011-02-11,2.044229395242117,winter
New York,2011-02-12,7.464574226061297,winter
New York,2011-02-13,9.95566168072991,winter
New York,2011-02-14,-8.636059644012548,winter
New York,2011-02-15,-9.334612815318772,winter
New York,2011-02-16,6.626575703161254,winter
New York,2011-02-17,0.2215399453614814,winter
New York,2011-02-18,6.881710764410597,winter
New York,2011-02-19,-0.17965137936031617,winter
New York,2011-02-20,1.2450922872261079,winter
New York,2011-02-21,4.924158094613253,winter
New York,2011-02-22,0.5201960492092021,winter
New York,2011-02-23,0.07322902416091613,winter
New York,2011-02-24,-3.025016902162656,winter
New York,2011-02-25,5.4024671838724085,winter
New York,2011-02-26,-4.148561512314593,winter
New York,2011-02-27,2.8785820118749728,winter
New York,2011-02-28,0.6912948457046842,winter
New York,2011-03-01,10.313585433801592,spring
New York,2011-03-02,4.9493098745129664,spring
New York,2011-03-03,10.890728307780295,spring
New York,2011-03-04,4.082582243704485,spring
New York,2011-03-05,-0.7031068264527374,spring
New York,2011-03-06,13.93551231872395,spring
New York,2011-03-07,11.397164879836453,spring
New York,2011-03-08,9.481273950714183,spring
New York,2011-03-09,16.24262919970374,spring
New York,2011-03-10,1.1729174295389744,spring
New York,2011-03-11,9.918108876645913,spring
New York,2011-03-12,14.663764102529385,spring
New York,2011-03-13,16.600633173432442,spring
New York,2011-03-14,10.361847382516673,spring
New York,2011-03-15,6.863557101389738,spring
New York,2011-03-16,6.655662996311072,spring
New York,2011-03-17,7.168131327776683,spring
New York,2011-03-18,12.81315513155327,spring
New York,2011-03-19,7.791354673477685,spring
New York,2011-03-20,11.52401124817046,spring
New York,2011-03-21,2.296840405256144,spring
New York,2011-03-22,7.869098626379372,spring
New York,2011-03-23,10.819126418815015,spring
New York,2011-03-24,2.114222958734996,spring
New York,2011-03-25,10.759720030395249,spring
New York,2011-03-26,10.604377868123995,spring
New York,2011-03-27,16.67666604650188,spring
New York,2011-03-28,5.4881708848439,spring
New York,2011-03-29,13.95532145374065,spring
New York,2011-03-30,11.781780980102553,spring
New York,2011-03-31,4.888371508364986,spring
New York,2011-04-01,4.0257871490057155,spring
New York,2011-04-02,6.9688673025615,spring
New York,2011-04-03,15.576088645963136,spring
New York,2011-04-04,7.932442081006884,spring
New York,2011-04-05,10.947804152229658,spring
New York,2011-04-06,5.768093469800708,spring
New York,2011-04-07,7.788490529111527,spring
New York,2011-04-08,11.705921471754772,spring
New York,2011-04-09,5.382687147119088,spring
New York,2011-04-10,8.536549858240107,spring
New York,2011-04-11,8.575867042552035,spring
New York,2011-04-12,20.916898943456786,spring
New York,2011-04-13,16.37806384289106,spring
New York,2011-04-14,10.143450922902314,spring
New York,2011-04-15,2.4881019506157975,spring
New York,2011-04-16,5.154275560405129,spring
New York,2011-04-17,11.936180609106856,spring
New York,2011-04-18,4.455226895376913,spring
New York,2011-04-19,16.560115922521263,spring
New York,2011-04-20,10.719144224109973,spring
New York,2011-04-21,11.944934807605286,spring
New York,2011-04-22,8.968966195785226,spring
New York,2011-04-23,4.931468726389593,spring
New York,2011-04-24,14.949924863098026,spring
New York,2011-04-25,6.276428349843978,spring
New York,2011-04-26,12.613973535625494,spring
New York,2011-04-27,6.746053178373035,spring
New York,2011-04-28,9.671422076701083,spring
New York,2011-04-29,8.486333979797074,spring
New York,2011-04-30,21.125253508485645,spring
New York,2011-05-01,7.375658868392385,spring
New York,2011-05-02,8.520283527491062,spring
New York,2011-05-03,2.8249808577502558,spring
New York,2011-05-04,2.3784063180085346,spring
New York,2011-05-05,2.98154981182111,spring
New York,2011-05-06,9.583684402184815,spring
New York,2011-05-07,6.696249082125727,spring
New York,2011-05-08,5.417575538052972,spring
New York,2011-05-09,9.952706128387796,spring
New York,2011-05-10,7.013248220404086,spring
New York,2011-05-11,10.91398578397127,spring
New York,2011-05-12,10.598525191740944,spring
New York,2011-05-13,8.393047721456437,spring
New York,2011-05-14,9.419180153981099,spring
New York,2011-05-15,10.17667271581133,spring
New York,2011-05-16,5.787563492264117,spring
New York,2011-05-17,7.540666650386833,spring
New York,2011-05-18,17.063076309857014,spring
New York,2011-05-19,10.404280402375685,spring
New York,2011-05-20,19.455567405429562,spring
New York,2011-05-21,11.428540763418674,spring
New York,2011-05-22,1.8564985513165233,spring
New York,2011-05-23,7.590888335392017,spring
New York,2011-05-24,7.5519385019607,spring
New York,2011-05-25,3.3544149917311272,spring
New York,2011-05-26,14.515193376775153,spring
New York,2011-05-27,2.133843603669211,spring
New York,2011-05-28,9.68710838933715,spring
New York,2011-05-29,17.7471464491992,spring
New York,2011-05-30,14.206654987097401,spring
New York,2011-05-31,4.775275876568225,spring
New York,2011-06-01,19.67404506037731,summer
New York,2011-06-02,25.561612552786933,summer
New York,2011-06-03,20.051002606365458,summer
New York,2011-06-04,18.897772196761956,summer
New York,2011-06-05,28.829023644675544,summer
New York,2011-06-06,28.20458872342158,summer
New York,2011-06-07,28.026025384194657,summer
New York,2011-06-08,25.36254361925458,summer
New York,2011-06-09,18.391307329875005,summer
New York,2011-06-10,26.723967532849734,summer
New York,2011-06-11,18.12977268633407,summer
New York,2011-06-12,29.099517938308995,summer
New York,2011-06-13,31.200699101483977,summer
New York,2011-06-14,32.00661721976317,summer
New York,2011-06-15,19.956137132620253,summer
New York,2011-06-16,14.306954491503586,summer
New York,2011-06-17,21.211488512714286,summer
New York,2011-06-18,26.46527986044174,summer
New York,2011-06-19,16.237779762394283,summer
New York,2011-06-20,17.28507646207149,summer
New York,2011-06-21,23.177495916940874,summer
New York,2011-06-22,25.22461745928993,summer
New York,2011-06-23,19.85875034445952,summer
New York,2011-06-24,22.070567273862494,summer
New York,2011-06-25,19.888030069726803,summer
New York,2011-06-26,32.83668583663318,summer
New York,2011-06-27,28.665444055034257,summer
New York,2011-06-28,25.885197258095076,summer
New York,2011-06-29,27.034983366789046,summer
New York,2011-06-30,19.748710143619807,summer
New York,2011-07-01,21.293314341153362,summer
New York,2011-07-02,23.487057284416963,summer
New York,2011-07-03,15.911276098063182,summer
New York,2011-07-04,26.094490917432527,summer
New York,2011-07-05,25.390712155260818,summer
New York,2011-07-06,19.5416414520785,summer
New York,2011-07-07,26.5550926991803,summer
New York,2011-07-08,23.356894216613988,summer
New York,2011-07-09,29.025084842321487,summer
New York,2011-07-10,24.125407145033417,summer
New York,2011-07-11,19.4064826930765,summer
New York,2011-07-12,21.67745675497392,summer
New York,2011-07-13,28.78650454521807,summer
New York,2011-07-14,26.570170080121077,summer
New York,2011-07-15,21.07427800454729,summer
New York,2011-07-16,32.02281441010751,summer
New York,2011-07-17,21.64489130720549,summer
New York,2011-07-18,21.262140971355723,summer
New York,2011-07-19,21.486623962081417,summer
New York,2011-07-20,32.09011789492744,summer
New York,2011-07-21,25.97263038613446,summer
New York,2011-07-22,28.36264006174903,summer
New York,2011-07-23,19.207466551614758,summer
New York,2011-07-24,24.399593763679494,summer
New York,2011-07-25,29.774375993479683,summer
New York,2011-07-26,26.474129327740183,summer
New York,2011-07-27,31.04511664984924,summer
New York,2011-07-28,20.577053941180274,summer
New York,2011-07-29,22.555595325460775,summer
New York,2011-07-30,29.313381936289932,summer
New York,2011-07-31,28.90279624993746,summer
New York,2011-08-01,24.67397421937286,summer
New York,2011-08-02,26.88591829648781,summer
New York,2011-08-03,34.24474808969234,summer
New York,2011-08-04,27.657956920480782,summer
New York,2011-08-05,26.974003029635828,summer
New York,2011-08-06,28.897222057576577,summer
New York,2011-08-07,18.12654723848021,summer
New York,2011-08-08,21.130646476314077,summer
New York,2011-08-09,22.1097019879291,summer
New York,2011-08-10,19.609592606812406,summer
New York,2011-08-11,24.47437319715041,summer
New York,2011-08-12,18.502542300696195,summer
New York,2011-08-13,24.84397752354013,summer
New York,2011-08-14,33.3826717535156,summer
New York,2011-08-15,27.19700147513149,summer
New York,2011-08-16,18.554200954187642,summer
New York,2011-08-17,24.103278065005075,summer
New York,2011-08-18,38.94975360331802,summer
New York,2011-08-19,23.18998176634272,summer
New York,2011-08-20,28.237013433883618,summer
New York,2011-08-21,19.242483492506715,summer
New York,2011-08-22,22.90735599544186,summer
New York,2011-08-23,24.55382444395775,summer
New York,2011-08-24,16.870381309827593,summer
New York,2011-08-25,32.11212988326701,summer
New York,2011-08-26,31.194333997474768,summer
New York,2011-08-27,31.500731754161276,summer
New York,2011-08-28,26.351604718689824,summer
New York,2011-08-29,19.52943927239641,summer
New York,2011-08-30,22.609431258083994,summer
New York,2011-08-31,31.61493175543461,summer
New York,2011-09-01,13.143012703371896,autumn
New York,2011-09-02,17.8184868650328,autumn
New York,2011-09-03,13.157586433868815,autumn
New York,2011-09-04,13.883224053872649,autumn
New York,2011-09-05,18.10879549484235,autumn
New York,2011-09-06,14.936661699466288,autumn
New York,2011-09-07,17.807342830711768,autumn
New York,2011-09-08,19.676578185067672,autumn
New York,2011-09-09,17.085883185370726,autumn
New York,2011-09-10,17.03573263825359,autumn
New York,2011-09-11,6.970099723763728,autumn
New York,2011-09-12,18.12653532607555,autumn
New York,2011-09-13,15.730193973753684,autumn
New York,2011-09-14,11.12778580673964,autumn
New York,2011-09-15,13.92306555802819,autumn
New York,2011-09-16,6.311402967052109,autumn
New York,2011-09-17,15.149212189859197,autumn
New York,2011-09-18,18.960261587164037,autumn
New York,2011-09-19,11.576758566975633,autumn
New York,2011-09-20,9.731055232012457,autumn
New York,2011-09-21,13.684269462513747,autumn
New York,2011-09-22,8.76138179820863,autumn
New York,2011-09-23,16.19927527623858,autumn
New York,2011-09-24,14.27822448605938,autumn
New York,2011-09-25,12.549389477887738,autumn
New York,2011-09-26,24.999187515187813,autumn
New York,2011-09-27,22.672491158917246,autumn
New York,2011-09-28,12.03189391742711,autumn
New York,2011-09-29,21.12666575965784,autumn
New York,2011-09-30,5.546902806009522,autumn
New York,2011-10-01,25.240789452655466,autumn
New York,2011-10-02,8.376047944157367,autumn
New York,2011-10-03,14.987972032870829,autumn
New York,2011-10-04,16.727931588740997,autumn
New York,2011-10-05,14.0100137948972,autumn
New York,2011-10-06,20.568576225347133,autumn
New York,2011-10-07,14.888324458707228,autumn
New York,2011-10-08,16.040060353882613,autumn
New York,2011-10-09,18.27546719211399,autumn
New York,2011-10-10,9.547849163618574,autumn
New York,2011-10-11,9.881118346742197,autumn
New York,2011-10-12,24.203273923188668,autumn
